"Row-names","Symbol","LB-Bile___log2FoldChange","LB-Bile___padj","data","LB_Rep1","LB_Rep2","Bile_Rep1","Bile_Rep2"
"VP1322",NA,0.157912287774329,0.946221125759426," ",8.77540989135589,9.21162839357188,8.75479688817018,8.92630588015285
"VP1323",NA,0.00327845255428131,0.998294138354117," ",10.5679681069349,10.1503653219792,10.1270853685394,10.5775582369243
"VP1324",NA,-0.409742991713742,0.660400915622236," ",11.0347116637273,10.7352325935144,11.2159742926636,11.383760990175
"VP1325",NA,0.243340569583258,0.92040750360757," ",7.63004021118514,7.88361966595446,7.52404608092331,7.50757695955448
"VP1326",NA,0.437524545351206,0.662171714940811," ",8.6920027979718,9.03601962814064,8.42310239797876,8.44532369527622
"VP1327",NA,0.0337743710061985,0.985832788451983," ",8.35589829695961,8.65873049714111,8.66489863929414,8.28307446549495
"VP1328",NA,0.21798269260879,0.920613881847472," ",10.0371828233752,10.3944594365426,10.0296001286134,9.98513009204361
"VP1329",NA,0.0221764490755905,0.988381637217289," ",7.57309372232396,7.80055998351232,7.56438530665496,7.73550684949928
"VP1330",NA,0.193926553499551,0.946259862397542," ",6.89974539650233,7.56203522689281,7.01413600903714,7.09265852114784
"VP1331",NA,-0.520988401904307,0.585571506881558," ",6.85014849090967,6.87342797679786,7.27943654644123,7.43111767585043
"VP1332",NA,-0.171360575678618,0.965606076465361," ",7.64174778429411,9.02037311091161,8.17215435289043,8.99640957607631
"VP1333",NA,-0.686867106236844,0.520544715192246," ",7.51698858253882,8.34372441852453,8.41209216267056,8.84643633831981
"VP1334",NA,-0.846998517820869,0.567274941660515," ",4.83869019115908,5.87619438953115,6.05810379328672,6.24190470288832
"VP1335",NA,-0.531983846814684,0.699513228399786," ",7.27535203244429,8.05723072105319,8.09163551153504,8.33479827884625
"VP1336",NA,-0.222468607381645,0.931671641767307," ",6.90461258424122,7.0274751760181,7.20483995960782,7.15403922301561
"VP1337",NA,-0.0654883724769271,0.98040554864847," ",6.84509371808137,6.72688324369196,6.49371924308593,7.0874236045037
"VP1338",NA,0.0358731599845788,0.98495229780101," ",7.96197672813397,8.25737135543244,7.97677095302006,8.15130455255003
"VP1339",NA,0.054662923877898,0.980401540112034," ",8.69902382197192,9.10192626819119,8.68333202321345,8.99501241595784
"VP1340",NA,0.165014193979004,0.937976204626558," ",9.0326951080053,9.27892645154631,9.00977199544114,8.97814009613377
"VP1342",NA,0.167746667375328,0.947170428280702," ",6.9757160686799,7.24053658670363,6.95467523047339,6.92670664461781
"VP1343",NA,-0.331170454169929,0.931671641767307," ",5.34768182261248,5.31694525806379,5.14221278070534,5.90360721150487
"VP1344",NA,-0.201177284976547,0.950238472578111," ",6.18986756471239,6.00897311521423,5.9404250593413,6.5235232879665
"VP1345",NA,-0.267353165813699,0.945687188788516," ",5.24396627917856,4.92717084850543,4.91149536924025,5.59970862727805
"VP1347",NA,-0.887553951232342,0.14876049035826," ",6.24463644139659,6.24268194471408,7.17909194874786,7.02854983010382
"VP1348",NA,0.469855999376323,0.793630818048462," ",13.7614636719055,13.8004623683904,13.7557451916623,12.6678684635648
"VP1349",NA,-0.0734554808088577,0.978346619012247," ",6.78828995139341,7.34472345125869,7.12617493048943,7.15403922301561
"VP1350",NA,0.0940297694005755,0.969232544490428," ",7.5700333561364,7.64600223890375,7.73313230854338,7.30599667699325
"VP1351",NA,0.274398690448867,0.8924539197195," ",7.70170067795239,7.89510439374281,7.37325338758214,7.63862000958905
"VP1352",NA,0.328792982564874,0.856247527464564," ",10.1940029268696,10.3617215530843,9.6007284666184,10.2245034241205
"VP1353",NA,0.245657215354051,0.888358139057929," ",10.4096410034887,10.649677375936,10.1603644880714,10.401030952352
"VP1354",NA,-0.0138495406074916,0.99298104006631," ",6.78301332566842,7.47287754895737,7.20483995960782,7.11855191083194
"VP1355",NA,-0.597958102280743,0.704694553051655," ",8.90856942295611,8.91713170540726,8.78924419682285,9.97169702192314
"VP1356",NA,-0.0727965580209776,0.976918134966731," ",7.4419693524969,7.88361966595446,7.6973017137135,7.76859071993636
"VP1357",NA,0.252571001501694,0.937976204626558," ",6.77240182145065,7.39412479874449,6.53490329645286,7.06629189211446
"VP1358",NA,0.239699464547347,0.937976204626558," ",7.00320442107089,7.2224164163694,6.36260523856217,7.19355525235343
"VP1359",NA,-0.659090254824651,0.759185199882932," ",5.27436785786399,4.39144489834986,5.67165093851452,5.47697102107812
